_r_1 _x_1 _y_1 _p_1 DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON_1 GLAT_1 ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000_1 e_RAJ2000 DEJ2000_1 e_DEJ2000 e_BP-RP e_BP-G d_arcsec _r_2 _x_2 _y_2 _p_2 RAJ2000_2 DEJ2000_2 errMaj errMin errPA _2MASS Jmag Jcmsig e_Jmag Jsnr Hmag Hcmsig e_Hmag Hsnr Kmag Kcmsig e_Kmag Ksnr Qflg Rflg Bflg Cflg Ndet prox pxPA pxCntr Xflg Aflg Cntr Hemis Date Scan GLON_2 GLAT_2 Xscan JD Jpsfchi Hpsfchi Kpsfchi Jstdap e_Jstdap Hstdap e_Hstdap Kstdap e_Kstdap edgeNS edgeEW edge dup use opt Dopt PAopt Bmag Rmag Nopt extKey scanKey coaddKey coadd Opt
0.090282 0.008976 -0.089835 174.3 "Gaia DR2 5967066822468374912" 254.92427509739 0.0516 -40.27982931019 0.0463 1635721458409799680 5967066822468374912 1615496 2015.5 0.7570 0.0654 11.5736 -8.056 0.097 -6.140 0.078 0.0325 -0.1929 -0.4099 -0.0461 -0.4230 0.1744 -0.8263 -0.2568 0.4886 -0.2070 219 0 218 1 -0.4491 203.22 0.0 0.0 31 0 11.0748 1.4955 0.0111 0.084 25 12 0.10099 0 28 0 236 9667.0 4.716 2049.681 15.725170703517781 0.0018763228201872715 26 3967 11.43 347.197 16.3552 0.0031 26 8455 16.45 513.970 14.9442 0.0021 1.285 0 1.4110223882080497 0.6300190716377809 0.7810 "" "" 0 "" "" "" NOT_AVAILABLE 345.32276707897 1.33367757881 257.99382911831 -17.46682268843 100001 4465.52 4380.96 4890.00 "" "" "" "" "" "" 200111 1.56 1.30 1.62 0.867 0.708 1.027 254.924320562 1.5119 -40.2798028732 1.2136 0.004450965094923148 0.003906278471413709 0.1372 0.090334 0.009171 -0.089867 174.2 254.924307 -40.2798 0.06 0.06 45 16594183-4016472 13.859 0.03 0.032 70.6 13.38 0.034 0.035 50.3 13.369 0.051 0.052 30.8 AAA 222 111 000 666666 6.1 290 836039271 0 0 32767 s 1999-05-11 115 345.323 1.334 105.9 2451309.8001 1.06 0.96 1.07 13.826 0.025 13.36 0.065 13.232 0.073 6207 147 sw 0 1 U 1.9 115 15.6 15.8 1 "" 45387 1043895 198 Opt
0.095025 0.011198 -0.094363 173.2 "Gaia DR2 5967066062255410176" 254.92718839054 0.2917 -40.28435730623 0.2411 1635721458409799680 5967066062255410176 1567744546 2015.5 0.9861 0.3284 3.0025 -2.177 0.513 -18.645 0.387 0.4347 0.0002 -0.5316 -0.3981 -0.3439 -0.2541 -0.8427 -0.3332 0.4472 0.1803 198 0 197 1 0.8695 208.84 0.0 0.0 31 0 0.4202 1.4045 0.0615 0.141 23 11 0.51662 0 25 0 213 626.3 1.433 437.211 18.696409287161703 0.003067017066323008 19 187.9 6.494 28.929 19.6668 0.0375 24 728.7 10.74 67.863 17.6056 0.0160 1.463 0 2.06124140000178 0.9704049143093769 1.0908 "" "" 0 "" "" "" NOT_AVAILABLE 345.32057773461 1.32913319119 257.99666011076 -17.47108294629 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.927200677 7.9511 -40.2842770278 6.0054 0.040866694424886454 0.03768202048244734 0.3935 0.094998 0.011368 -0.094315 173.1 254.927188 -40.284248 0.06 0.06 45 16594252-4017032 15.461 0.069 0.07 16.1 14.155 0.04 0.041 24.7 13.645 0.042 0.043 23.9 AAA 222 222 ccc 666666 3.5 221 836039344 0 0 32767 s 1999-05-11 115 345.321 1.329 98.0 2451309.8001 1.21 1.23 0.9 14.737 0.062 13.532 0.097 13.097 0.022 6191 155 sw 0 1 U 0.6 132 19.9 17.5 1 "" 45387 1043895 198 Opt
0.114291 0.021135 -0.11232 169.3 "Gaia DR2 5967065993540179712" 254.9402222834 8.5263 -40.30231189243 5.2265 1635721458409799680 5967065993540179712 156740977 2015.5 "" "" "" "" "" "" "" 0.9246 "" "" "" "" "" "" "" "" "" 53 0 53 0 1.4259 62.57 3.522 1.5 3 0 0.0157 "" "" 0.31 6 5 41.964 0 8 0 71 90.89 1.378 65.97 20.7921575059637 0.016556324873962056 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.31259221819 1.31022641214 258.00906202327 -17.48785404622 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.940222283 8.5263 -40.3023118924 5.2265 "" "" 0.2252 0.11433 0.021265 -0.112335 169.3 254.940168 -40.302265 0.08 0.08 45 16594564-4018081 14.707 "" "" "" 14.038 0.066 0.067 27.5 13.557 0.07 0.071 25.9 UAA 22 11 000 6655 2.0 309 836039547 0 0 32767 s 1999-05-11 115 345.313 1.31 62.3 2451309.8001 "" 6.45 3.22 "" "" 13.571 0.038 13.145 0.081 6126 191 sw 0 1 U 2.3 134 18.9 17.0 1 "" 45387 1043895 198 Opt
0.107524 0.007284 -0.107277 176.1 "Gaia DR2 5967066027895441664" 254.92206054799 0.0663 -40.29727145102 0.0581 1635721458409799680 5967066027895441664 649920613 2015.5 0.9275 0.0831 11.1608 -0.599 0.117 3.297 0.096 0.1628 -0.2797 -0.4014 -0.1730 -0.4110 0.1085 -0.8377 -0.2693 0.5088 -0.1527 195 0 194 1 -1.8657 154.41 0.0 0.0 31 0 8.0962 1.4693 0.0133 0.095 23 12 0.11736 0 25 0 211 7317.0 4.172 1753.682 16.02756736241652 0.0019035003950727614 21 2935 12.71 230.871 16.6825 0.0047 24 6512 14.23 457.564 15.2277 0.0024 1.291 1 1.454863673413609 0.6549603184405441 0.7999 "" "" 0 "" "" "" NOT_AVAILABLE 345.30800177561 1.32423380104 257.99405214422 -17.48434514822 100002 4411.00 4337.00 4545.33 1.1473 0.7300 1.3501 0.5288 0.3245 0.6580 200111 1.15 1.08 1.19 0.448 0.364 0.531 254.922063928 1.813 -40.2972856485 1.4828 0.005772042606073448 0.005263031512250523 0.0679 0.107607 0.007441 -0.10735 176.0 254.922041 -40.297283 0.06 0.06 45 16594128-4017502 14.161 0.031 0.033 53.5 13.67 0.04 0.041 38.5 13.641 0.047 0.048 24.0 AAA 222 111 000 666645 6.5 126 836039501 0 0 32767 s 1999-05-11 115 345.308 1.324 112.1 2451309.8001 0.8 1.23 1.39 14.158 0.023 13.695 0.078 13.774 0.114 6144 141 sw 0 1 U 0.3 61 17.2 16.0 1 "" 45387 1043895 198 Opt
0.101352 0.010258 -0.100832 174.2 "Gaia DR2 5967066066554125056" 254.92595837026 0.0502 -40.29082608844 0.0438 1635721458409799680 5967066066554125056 157227641 2015.5 0.7813 0.0597 13.0846 -3.363 0.093 -4.710 0.074 0.0867 -0.1763 -0.4584 -0.0826 -0.4017 0.1217 -0.8248 -0.2245 0.4452 -0.1673 200 0 199 1 0.5217 203.77 0.0 0.0 31 0 14.2692 1.4470 0.0104 0.091 23 12 0.095668 0 27 1 218 12280.0 5.372 2286.723 15.465138870380326 0.0018615714774033521 26 4680 15.64 299.256 16.1759 0.0036 27 1.121e+04 14.03 798.801 14.6382 0.0014 1.293 1 1.537724800803245 0.710762500589027 0.8269 "" "" 0 "" "" "" NOT_AVAILABLE 345.31490898281 1.32587619964 257.99641772362 -17.4776153302 100002 4351.66 4208.55 4748.59 "" "" "" "" "" "" 200111 1.84 1.54 1.96 1.088 0.910 1.267 254.925977353 1.4466 -40.2908058102 1.1515 0.004536579747197118 0.004311438376372823 0.0599 0.101415 0.010434 -0.100877 174.1 254.925964 -40.29081 0.06 0.06 45 16594223-4017269 13.457 0.026 0.029 102.2 12.969 0.035 0.036 73.5 12.809 0.041 0.042 51.6 AAA 222 111 000 666666 6.6 34 836039392 0 0 32767 s 1999-05-11 115 345.315 1.326 101.4 2451309.8001 1.51 2.56 2.61 13.401 0.02 12.855 0.038 12.615 0.024 6168 152 sw 0 1 U 0.2 144 17.1 15.1 1 "" 45387 1043895 198 Opt
0.106707 -0.002099 -0.106686 181.1 "Gaia DR2 5967066027900832512" 254.90975720274 0.3141 -40.29668133148 0.2768 1635721458409799680 5967066027900832512 594120505 2015.5 2.6304 0.4043 6.5063 -23.941 0.561 30.250 0.450 0.3483 -0.1068 -0.4459 -0.3298 -0.3739 -0.1393 -0.8112 -0.3286 0.4984 0.0546 201 0 200 1 2.8042 254.99 0.765 2.0 31 0 0.2731 1.2069 0.0704 0.089 23 12 0.53884 0 24 0 209 549.0 1.458 376.622 18.839469138874772 0.0033986395709066806 21 125.2 8.502 14.720 20.1078 0.0738 24 801.1 9.636 83.135 17.5027 0.0131 1.687 0 2.6051396481543776 1.2683537130268938 1.3367 "" "" 0 "" "" "" NOT_AVAILABLE 345.30266832117 1.33197804616 257.9842047663 -17.48477693997 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.909892351 8.7024 -40.2968115752 6.9873 0.07494165954237683 0.07384871598074697 0.5196 0.106885 -0.001851 -0.106869 181.0 254.909859 -40.296803 0.08 0.07 4 16593836-4017484 15.648 0.094 0.095 13.6 15.028 0.115 0.115 11.0 14.661 0.147 0.148 9.4 ABB 222 111 000 460626 5.9 241 836039491 0 0 32767 s 1999-05-11 115 345.303 1.332 145.6 2451309.8001 1.28 1.14 1.42 15.362 0.148 14.87 0.12 14.182 0.253 6146 107 sw 0 1 0 "" "" "" "" 0 "" 45387 1043895 198 Opt
0.11024 0.005887 -0.110082 176.9 "Gaia DR2 5967066027895441280" 254.92022859163 0.0537 -40.30007729609 0.0455 1635721458409799680 5967066027895441280 312432665 2015.5 0.9044 0.0705 12.8351 -8.944 0.086 -4.188 0.075 0.2433 -0.4315 -0.3621 -0.2507 -0.4819 0.1746 -0.8638 -0.2816 0.5667 -0.2106 212 0 212 0 -0.3907 198.5 0.0 0.0 31 0 17.0328 1.4827 0.0098 0.12 24 11 0.09503 0 26 0 226 14920.0 5.959 2504.374 15.25375965253433 0.0018514720480799643 24 5776 10.74 537.725 15.9474 0.0020 24 1.356e+04 18.87 718.517 14.4313 0.0015 1.296 0 1.5161564361570736 0.6936475597951333 0.8224 "" "" 0 "" "" "" NOT_AVAILABLE 345.30493128885 1.32359969909 257.99291506438 -17.48728601901 100001 4356.75 4270.61 4612.14 "" "" "" "" "" "" 200111 1.74 1.55 1.81 0.984 0.823 1.146 254.920279085 1.3402 -40.300059266 1.1657 0.0034540325301173906 0.0030765204819338406 0.0874 0.110302 0.00608 -0.110135 176.8 254.920258 -40.300068 0.08 0.08 135 16594086-4018002 13.301 "" "" "" 12.859 0.03 0.031 81.3 12.754 0.039 0.04 54.3 UAA 622 22 0cc 6666 4.8 99 836039522 0 0 32767 s 1999-05-11 115 345.305 1.324 117.0 2451309.8001 "" 0.86 0.68 "" "" 12.895 0.048 12.786 0.066 6134 136 sw 0 1 U 0.1 296 16.8 15.5 1 "" 45387 1043895 198 Opt
0.105064 -0.000216 -0.105063 180.1 "Gaia DR2 5967066027900831232" 254.91222592379 2.1131 -40.29505862751 1.7047 1635721458409799680 5967066027900831232 791807841 2015.5 "" "" "" "" "" "" "" 0.8984 "" "" "" "" "" "" "" "" "" 132 0 131 1 1.86 157.12 1.405 1.0 3 0 0.0516 "" "" 0.287 15 8 5.3024 0 17 0 149 165.9 1.126 147.361 20.138587764952778 0.007584489328397426 13 58.19 10.56 5.512 20.9393 0.1970 17 291.8 13.68 21.332 18.5993 0.0509 2.109 0 2.3399993285955816 0.8007100160655618 1.5392 "" "" 0 "" "" "" NOT_AVAILABLE 345.30510819344 1.33149968017 257.98598252946 -17.48295940787 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.912225924 2.1131 -40.2950586275 1.7047 0.203464223181999 0.1971317615515019 0.4501 0.105106 7.8e-05 -0.105106 180.0 254.912388 -40.29504 0.13 0.13 45 16593897-4017421 16.046 0.116 0.117 9.4 14.189 "" "" "" 13.551 "" "" "" BUU 200 100 000 460000 1.2 78 836039460 0 0 32767 s 1999-05-11 115 345.305 1.332 138.6 2451309.8001 1.18 "" "" 15.529 0.131 "" "" "" "" 6153 114 sw 0 1 0 "" "" "" "" 0 "" 45387 1043895 198 Opt
0.117194 0.00725 -0.11697 176.5 "Gaia DR2 5967065959180427776" 254.92201665441 2.7423 -40.3069648157 1.5406 1635721458409799680 5967065959180427776 1471183602 2015.5 "" "" "" "" "" "" "" 0.5996 "" "" "" "" "" "" "" "" "" 141 0 140 1 0.5829 144.11 0.307 0.031 3 0 0.0386 "" "" 0.206 16 7 7.4083 0 18 0 158 129.0 0.9689 133.172 20.411673267087348 0.008349328751942359 7 65.63 22.22 2.953 20.8086 0.3676 18 289.8 12.7 22.816 18.6067 0.0476 2.754 0 2.2019150504388776 0.39697076770785245 1.8049 "" "" 0 "" "" "" NOT_AVAILABLE 345.30035545278 1.31827332523 257.99511985546 -17.49398492998 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.922016654 2.7423 -40.3069648157 1.5406 0.37069976640349006 0.36772250144314833 0.0557 0.117262 0.007406 -0.117028 176.4 254.921997 -40.306961 0.06 0.06 90 16594127-4018250 14.744 0.023 0.026 31.3 13.169 0.027 0.028 61.1 12.5 0.024 0.026 68.6 AAA 222 111 000 555566 7.4 313 836039588 0 0 32767 s 1999-05-11 115 345.3 1.318 112.2 2451309.8001 1.07 0.94 0.84 14.803 0.086 13.183 0.029 12.477 0.015 6110 141 sw 0 1 0 "" "" "" "" 0 "" 45387 1043895 198 Opt
0.106232 0.013097 -0.105421 172.9 "Gaia DR2 5967066066554121728" 254.92968163668 0.6962 -40.29541551123 0.5207 1635721458409799680 5967066066554121728 1100707430 2015.5 0.1799 0.8043 0.2236 -5.009 1.724 -8.319 1.072 0.3834 -0.2146 0.2567 0.0278 -0.5326 0.0126 -0.6519 -0.0882 0.5461 0.4906 152 0 150 2 5.5213 259.83 2.053 7.2 31 0 0.0933 1.1900 0.1329 0.234 17 9 1.6139 0 19 0 166 327.2 1.449 225.86 19.401300395185928 0.0051331518483400075 10 43.38 12.41 3.494 21.2582 0.3107 19 764.9 11.26 67.953 17.5529 0.0160 2.470 1 3.7053237087206483 1.8569258350144153 1.8483 "" "" 0 "" "" "" NOT_AVAILABLE 345.31305263772 1.32080829166 257.99989934615 -17.48186971734 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.929709912 26.7377 -40.2953796944 16.6236 0.3111625675427017 0.3107886766137494 0.1173 0.106282 0.013266 -0.105451 172.8 254.929679 -40.295383 0.06 0.06 90 16594312-4017433 12.687 0.021 0.024 207.8 10.618 0.022 0.024 640.8 9.708 0.019 0.021 897.9 AAA 222 111 000 666655 9.6 334 836039437 0 0 32767 s 1999-05-11 115 345.313 1.321 91.2 2451309.8001 0.88 0.83 0.77 12.692 0.01 10.62 0.025 9.688 0.01 6151 162 sw 0 1 0 "" "" "" "" 0 "" 45387 1043895 198 Opt
0.122562 0.008483 -0.122268 176.0 "Gaia DR2 5967065959180428416" 254.92363432 0.5549 -40.3122631588 0.479 1635721458409799680 5967065959180428416 207163925 2015.5 0.5633 0.7214 0.7809 -3.878 1.536 -4.141 1.102 0.1819 0.2175 -0.1535 0.0445 -0.2910 -0.3025 -0.6994 0.1356 0.5696 0.5966 170 0 168 2 2.2457 206.22 1.531 2.3 31 0 0.0875 0.9971 0.1357 0.152 19 10 1.5314 0 21 0 186 256.3 1.155 221.879 19.666486133780033 0.005214013919362032 11 34.09 9.559 3.567 21.5198 0.3044 21 514.6 9.697 53.072 17.9832 0.0205 2.141 0 3.5366384199921193 1.8533145271386289 1.6833 "" "" 0 "" "" "" NOT_AVAILABLE 345.2969493712 1.31403081944 257.9970083221 -17.4991181723 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.923656219 23.8142 -40.3122453278 17.0833 0.3051197651703202 0.30447186938927423 0.0525 0.122624 0.008645 -0.122319 176.0 254.923622 -40.312252 0.06 0.06 90 16594166-4018441 14.023 0.033 0.035 60.7 12.437 0.027 0.028 120.0 11.792 0.027 0.029 131.7 AAA 222 111 000 665666 9.0 258 836039677 0 0 32767 s 1999-05-11 115 345.297 1.314 107.8 2451309.8002 0.96 1.22 1.31 13.996 0.03 12.434 0.015 11.768 0.012 6091 145 sw 0 1 0 "" "" "" "" 0 "" 45387 1043895 198 Opt
0.115802 0.005707 -0.115661 177.2 "Gaia DR2 5967066027899902976" 254.91999335077 2.7367 -40.30565627166 1.5742 1635721458409799680 5967066027899902976 557915670 2015.5 "" "" "" "" "" "" "" 0.5969 "" "" "" "" "" "" "" "" "" 142 0 142 0 2.5771 183.43 2.53 2.8 3 0 0.0348 "" "" 0.205 16 7 7.5862 0 18 0 158 148.4 1.069 138.825 20.260107933891863 0.008025479577193545 10 40.14 10.28 3.903 21.3424 0.2781 16 284.6 14.97 19.011 18.6263 0.0571 2.189 0 2.716062657009804 1.0822674604626386 1.6337 "" "" 0 "" "" "" NOT_AVAILABLE 345.30043162266 1.3202950154 257.99336275914 -17.49285152233 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.919993351 2.7367 -40.3056562717 1.5742 0.2839613964383187 0.2782676758939752 0.3317 0.115782 0.005891 -0.115632 177.1 254.92001 -40.305565 0.11 0.11 135 16594080-4018200 16.066 0.105 0.106 9.3 14.941 0.088 0.088 12.0 14.16 "" "" "" BAU 220 110 000 62500 7.4 133 836039604 0 0 32767 s 1999-05-11 115 345.3 1.32 117.7 2451309.8001 1.02 1.75 "" 15.824 0.126 14.591 0.084 "" "" 6115 135 sw 0 1 0 "" "" "" "" 0 "" 45387 1043895 198 Opt
0.113742 0.020569 -0.111867 169.6 "Gaia DR2 5967065997834639360" 254.9394806298 0.1329 -40.30185885331 0.1135 1635721458409799680 5967065997834639360 1133037066 2015.5 0.9133 0.1459 6.2620 -11.728 0.318 -5.651 0.220 0.1831 0.0779 -0.3654 -0.1049 -0.2929 -0.2021 -0.7619 -0.1268 0.3986 0.3798 178 0 178 0 1.9155 210.37 0.135 0.27 31 0 1.5576 1.4306 0.0331 0.121 20 11 0.30561 0 22 0 195 1765.0 2.253 783.289 17.571661232219785 0.0022718721987149805 19 522.5 10.52 49.683 18.5561 0.0219 21 1868 15.1 123.739 16.5833 0.0088 1.355 0 1.9728384279168232 0.9844606328168481 0.9883 "" "" 0 "" "" "" NOT_AVAILABLE 345.31259933696 1.31095106227 258.00842101646 -17.48746496748 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.939546838 4.9341 -40.3018345218 3.4162 0.02366650051712538 0.022015030284973154 0.3832 0.113905 0.020831 -0.111984 169.5 254.9396 -40.301914 0.11 0.11 45 16594550-4018068 14.96 0.06 0.061 25.6 13.64 "" "" "" 13.306 "" "" "" AUU 200 100 000 660000 2.0 129 836039550 0 0 32767 s 1999-05-11 115 345.313 1.311 63.9 2451309.8001 2.7 "" "" 14.657 0.037 "" "" "" "" 6128 189 sw 0 1 U 0.4 163 18.9 17.0 1 "" 45387 1043895 198 Opt
0.110221 0.016278 -0.109012 171.5 "Gaia DR2 5967065993536150144" 254.93385333116 0.5055 -40.29900551923 0.4322 1635721458409799680 5967065993536150144 383666189 2015.5 1.9204 0.6261 3.0670 -1.723 1.420 -0.046 1.008 0.1833 0.2463 -0.1264 0.0303 -0.3800 -0.4005 -0.7518 0.1752 0.5795 0.6486 172 0 172 0 2.1926 209.58 1.191 1.8 31 0 0.114 1.0489 0.1186 0.144 20 10 1.4356 0 22 0 189 289.9 1.387 209.029 19.532816859489106 0.005497090562809655 19 95.65 19.42 4.925 20.3997 0.2204 18 359.9 9.991 36.022 18.3715 0.0301 1.571 0 2.028185676979195 0.8669047225184201 1.1612 "" "" 0 "" "" "" NOT_AVAILABLE 345.31219352346 1.31608875695 258.0036236113 -17.48509360398 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.933863057 22.0214 -40.2990053198 15.6285 0.2225096218848867 0.22051895002830701 0.1587 0.110295 0.016406 -0.109068 171.4 254.933796 -40.299 0.17 0.16 92 16594411-4017564 16.572 0.141 0.142 5.8 15.559 "" "" "" 15.071 "" "" "" CUU 200 100 000 60000 12.0 265 836039509 0 0 32767 s 1999-05-11 115 345.312 1.316 79.8 2451309.8001 1.43 "" "" 17.416 0.556 "" "" "" "" 6138 173 sw 0 1 U 0.3 42 20.6 17.5 1 "" 45387 1043895 198 Opt
0.112605 0.024449 -0.109919 167.5 "Gaia DR2 5967065997834638720" 254.94456707126 0.0753 -40.29990994637 0.0646 1635721458409799680 5967065997834638720 1575293581 2015.5 0.8245 0.0828 9.9539 -0.243 0.179 -1.078 0.124 0.1122 0.0322 -0.3575 -0.0500 -0.2937 -0.1196 -0.7584 -0.1206 0.3943 0.3071 179 0 179 0 1.0461 193.54 0.095 0.38 31 0 4.9638 1.3544 0.0195 0.117 20 11 0.17276 0 22 0 196 4730.0 7.175 659.169 16.50136192549104 0.0024398771717753292 19 1049 11.03 95.102 17.7991 0.0114 20 5695 27.48 207.218 15.3732 0.0052 1.426 0 2.425843478761866 1.297685399593746 1.1281 "" "" 0 "" "" "" NOT_AVAILABLE 345.31652858821 1.30910292339 258.01224284809 -17.48510722918 100001 3395.00 3350.67 4042.01 "" "" "" "" "" "" 200111 2.43 1.72 2.50 0.709 0.561 0.858 254.94456844 2.7702 -40.299905305 1.9282 0.012780819154338983 0.011757526444321854 0.0362 0.112693 0.024622 -0.109971 167.4 254.944569 -40.2999 0.06 0.06 45 16594669-4017596 13.467 0.03 0.032 101.3 12.603 0.031 0.032 103.0 12.308 0.036 0.037 81.9 AAA 222 111 000 665555 8.1 186 836039549 0 0 32767 s 1999-05-11 115 345.316 1.309 50.3 2451309.8001 1.32 1.34 1.55 13.388 0.02 12.602 0.045 12.23 0.029 6135 203 sw 0 1 U 0.3 98 18.3 16.2 1 "" 45387 1043895 198 Opt
0.108702 0.008775 -0.108347 175.4 "Gaia DR2 5967066062260579840" 254.92401499579 21.2009 -40.29834187424 7.0684 1635721458409799680 5967066062260579840 784103073 2015.5 "" "" "" "" "" "" "" 0.5699 "" "" "" "" "" "" "" "" "" 69 0 69 0 0.3764 67.66 1.578 0.26 3 0 0.0175 "" "" 0.272 8 4 816.45 0 10 0 85 86.34 1.32 65.39 20.84786993525086 0.01670147514222605 7 46.46 11.2 4.147 21.1837 0.2618 10 171.5 6.566 26.127 19.1760 0.0416 2.525 0 2.0077388362772055 0.33585542916666 1.6719 "" "" 0 "" "" "" NOT_AVAILABLE 345.30808055863 1.32240032853 257.99572751883 -17.48524754893 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.924014996 21.2009 -40.2983418742 7.0684 0.2650766314399945 0.26232412475879696 0.1128 0.108777 0.008915 -0.108411 175.3 254.923974 -40.298344 0.12 0.1 89 16594175-4017540 16.556 0.148 0.148 5.9 15.411 0.118 0.118 7.8 14.846 0.131 0.131 7.9 CBB 222 111 cc0 60605 6.5 306 836039487 0 0 32767 s 1999-05-11 115 345.308 1.323 106.8 2451309.8001 1.39 0.97 0.85 17.407 0.887 15.564 0.187 16.648 1.447 6141 146 sw 0 1 0 "" "" "" "" 0 "" 45387 1043895 198 Opt
0.114749 0.024243 -0.112159 167.8 "Gaia DR2 5967065997834637056" 254.94429721256 0.1415 -40.30214993926 0.1199 1635721458409799680 5967065997834637056 1331401810 2015.5 0.6725 0.1575 4.2714 -0.606 0.340 -1.465 0.234 0.1547 0.0448 -0.3274 -0.0811 -0.2822 -0.1836 -0.7467 -0.1061 0.3940 0.3732 177 0 177 0 3.0621 234.45 0.355 1.8 31 0 1.3145 1.3270 0.0369 0.112 20 11 0.3239 0 22 0 195 1741.0 3.141 554.257 17.586590207158718 0.0026603200201229366 18 337.7 11.38 29.687 19.0300 0.0366 20 2227 14.08 158.157 16.3926 0.0069 1.473 0 2.6374573869812536 1.4434178374138895 1.1940 "" "" 0 "" "" "" NOT_AVAILABLE 345.3146389649 1.30788181266 258.01228275407 -17.487356335 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.944300633 5.2739 -40.3021436323 3.6366 0.03728623237027772 0.036696054070936755 0.0615 0.114832 0.024401 -0.11221 167.7 254.94428 -40.302139 0.06 0.06 45 16594662-4018077 14.334 0.024 0.027 45.6 13.363 0.03 0.031 51.1 13.089 0.024 0.026 39.9 AAA 222 111 000 555555 8.1 6 836039515 0 0 32767 s 1999-05-11 115 345.315 1.308 51.1 2451309.8001 0.99 0.68 0.84 14.378 0.063 13.442 0.058 13.151 0.08 6127 202 sw 0 1 U 0.1 83 19.6 17.2 1 "" 45387 1043895 198 Opt
0.123044 0.019628 -0.121469 170.8 "Gaia DR2 5967065993536147072" 254.93825057957 0.402 -40.31146125949 0.3462 1635721458409799680 5967065993536147072 679098784 2015.5 0.1302 0.5011 0.2598 -4.673 1.104 -5.988 0.802 0.2158 0.2321 -0.1643 0.0053 -0.3860 -0.3821 -0.7535 0.1312 0.5751 0.6330 179 0 178 1 0.9364 190.3 0.0 0.0 31 0 0.1792 1.5165 0.0971 0.169 20 10 1.1198 0 22 0 194 339.0 1.274 266.053 19.36306086528437 0.004460258995435888 20 81 10.2 7.938 20.5801 0.1368 20 424.3 8.748 48.497 18.1928 0.0224 1.491 0 2.3873530451304426 1.2170863979001751 1.1702 "" "" 0 "" "" "" NOT_AVAILABLE 345.30446479913 1.30575973362 258.00853440337 -17.49711247522 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.938276966 17.1187 -40.3114354781 12.4404 0.13862440138593074 0.13686415458581655 0.4219 0.123154 0.019689 -0.12157 170.8 254.938106 -40.311501 0.11 0.11 45 16594514-4018414 15.837 0.092 0.093 11.4 14.01 "" "" "" 13.31 "" "" "" AUU 200 100 000 260000 1.1 214 836039665 0 0 32767 s 1999-05-11 115 345.304 1.306 68.0 2451309.8002 1.2 "" "" 15.477 0.15 "" "" "" "" 6093 185 sw 0 1 0 "" "" "" "" 0 "" 45387 1043895 198 Opt
